StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Intentions_1,Intentions_2,Intentions_3,Intentions_4,Intentions_5,Intentions_6,Intentions_7,Intentions_DO,Beliefs_1,Beliefs_2,Beliefs_3,Beliefs_4,Beliefs_5,Beliefs_6,Beliefs_7,Beliefs_8,Beliefs_DO,Control Items_1,Control Items_2,Control Items_3,Control Items_DO,Q19_1,Q19_2,Q19_3,Q19_DO,Q21,Q21_6_TEXT,Q22,Attention Check,Attention Check_DO,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions,Introduction_DO,Vignettes_DO
Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Q_DuplicateRespondent,How likely are you to.. - Sign an online petition you agree with in the next month,How likely are you to.. - Sign an online petition you agree with if reading it takes less than thirty seconds.,How likely are you to.. - Sign an online petition you agree with if you must click a confirmation link sent to your email.,How likely are you to.. - Donate a few dollars to a cause you support in the next 7 days.,How likely are you to.. - Donate a few dollars to a cause you support if payment is possible through a phone app.,How likely are you to.. - Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.,How likely are you to.. - Look for small opportunities to help others this week.,How likely are you to.. - Display Order,To what extent do you agree... - One signature contributes meaningfully to petition goals.,To what extent do you agree... - Signing an online petition is easy to do.,To what extent do you agree... - Petitions can help issues gain attention.,To what extent do you agree... - Even a $1 donation contributes meaningfully to organization goals.,To what extent do you agree... - Donating a few dollars is easy to do.,To what extent do you agree... - Small donations can help fund change.,"To what extent do you agree... - Meaningful change happens only through large, high-impact efforts.","To what extent do you agree... - Small, everyday actions have a meaningful impact.",To what extent do you agree... - Display Order,"Answer the following: - In the past 30 days, how many online petitions did you sign?","Answer the following: - In the past 30 days, how many times did you donate $1 to $5 to a cause you support?","Answer the following: - In the past 30 days, how many times did you donate more than $5 to a cause you support?",Answer the following: - Display Order,To what extent do you agree... - I pay close attention to public issues on campus or in the news.,To what extent do you agree... - I am very civically engaged with my community.,To what extent do you agree... - I identify as an activist.,To what extent do you agree... - Display Order,What is your class year? - Selected Choice,What is your class year? - Other - Text,What is your gender?,What was the introductory passage about?,What was the introductory passage about? - Display Order,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions,Introduction - Display Order,Vignettes - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/New_York""}","{""ImportId"":""endDate"",""timeZone"":""America/New_York""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/New_York""}","{""ImportId"":""_recordId""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_DuplicateRespondent""}","{""ImportId"":""QID11_13""}","{""ImportId"":""QID11_14""}","{""ImportId"":""QID11_15""}","{""ImportId"":""QID11_16""}","{""ImportId"":""QID11_17""}","{""ImportId"":""QID11_18""}","{""ImportId"":""QID11_19""}","{""ImportId"":""QID11_DO""}","{""ImportId"":""QID15_19""}","{""ImportId"":""QID15_20""}","{""ImportId"":""QID15_21""}","{""ImportId"":""QID15_22""}","{""ImportId"":""QID15_23""}","{""ImportId"":""QID15_24""}","{""ImportId"":""QID15_25""}","{""ImportId"":""QID15_26""}","{""ImportId"":""QID15_DO""}","{""ImportId"":""QID20_30""}","{""ImportId"":""QID20_31""}","{""ImportId"":""QID20_32""}","{""ImportId"":""QID20_DO""}","{""ImportId"":""QID19_35""}","{""ImportId"":""QID19_36""}","{""ImportId"":""QID19_37""}","{""ImportId"":""QID19_DO""}","{""ImportId"":""QID21""}","{""ImportId"":""QID21_6_TEXT""}","{""ImportId"":""QID22""}","{""ImportId"":""QID9""}","{""ImportId"":""QID9_DO""}","{""ImportId"":""Q_StraightliningCount""}","{""ImportId"":""Q_StraightliningPercentage""}","{""ImportId"":""Q_StraightliningQuestions""}","{""ImportId"":""Q_UnansweredPercentage""}","{""ImportId"":""Q_UnansweredQuestions""}","{""ImportId"":""BL_7O692MW3fYwtbYa_DO""}","{""ImportId"":""BL_4NFnkEOPhNL5t30_DO""}"
2025-11-20 20:37:42,2025-11-20 20:38:02,IP Address,82,20,FALSE,2025-11-27 20:38:04,R_5HLJ8vZjwWsgZLb,anonymous,EN,,,,,,,,,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,,,,,,,,,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",,,,I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.|I identify as an activist.,,,,,,0,0,,1,"QID20,QID19,QID21,QID15,QID11,QID22",Informed Consent,Instructions|Petitions - Change
2025-11-27 22:30:39,2025-11-27 22:32:37,IP Address,100,118,TRUE,2025-11-27 22:32:39,R_1HSu6D6sGbU4NhL,anonymous,EN,,4,3,3,3,,,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,4,3,3,4,4,4,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",1,1,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",5,2,3,I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.|I identify as an activist.,2028,,Woman,Donations,Donations|Petitions|Friends|Data,0,0,,0,,Informed Consent,Instructions|Donations - Change
2025-11-20 23:33:19,2025-11-20 23:33:29,IP Address,35,10,FALSE,2025-11-27 23:33:35,R_3ovViiGMgBwF25U,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-21 07:20:08,2025-11-21 07:20:19,IP Address,35,11,FALSE,2025-11-28 07:20:20,R_1vnXuD8g2iTfbln,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-28 10:30:47,2025-11-28 10:33:39,IP Address,100,171,TRUE,2025-11-28 10:33:40,R_57kD2STGSGFmQM1,anonymous,EN,,4,3,4,3,3,2,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,4,4,3,4,,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,1,2,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,3,3,I am very civically engaged with my community.|I identify as an activist.|I pay close attention to public issues on campus or in the news.,2029,,Woman,Donations,Friends|Donations|Petitions|Data,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-19 18:50:08,2025-11-21 11:03:24,IP Address,82,144796,FALSE,2025-11-28 11:06:40,R_3FOqqso9VREdAOd,anonymous,EN,,3,2,2,1,1,,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,5,2,5,3,5,2,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,0,1,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,2,,I am very civically engaged with my community.|I identify as an activist.|I pay close attention to public issues on campus or in the news.,2027,,Non-binary / Genderqueer/ Gender Non-conforming / Other,,,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-21 11:45:27,2025-11-21 11:46:51,IP Address,82,84,FALSE,2025-11-28 11:46:52,R_7ltYlUgXwrlO6sp,anonymous,EN,,5,5,5,3,3,2,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,3,4,5,4,,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,0,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",3,,,I am very civically engaged with my community.|I identify as an activist.|I pay close attention to public issues on campus or in the news.,2028,,,,,0,0,,0.16666666666666700,QID22,Informed Consent,Instructions|Petitions - Sustain
2025-11-21 13:28:58,2025-11-21 13:29:49,IP Address,35,51,FALSE,2025-11-28 13:30:12,R_5RSqXYUgGHAWq2t,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-21 17:04:00,2025-11-21 17:04:18,IP Address,6,16,FALSE,2025-11-28 17:04:21,R_71QtSqZ6wIj1Xez,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-29 15:22:53,2025-11-29 15:26:55,IP Address,100,241,TRUE,2025-11-29 15:26:56,R_3q2TFO8HXd3zbaS,anonymous,EN,,4,3,2,3,4,4,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,4,3,3,4,3,4,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",0,1,1,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,3,2,I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.|I identify as an activist.,2029,,Man,Petitions,Petitions|Data|Friends|Donations,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-29 15:23:09,2025-11-29 15:29:59,IP Address,100,409,TRUE,2025-11-29 15:30:00,R_3CN7rrj9ojssgFm,anonymous,EN,,5,5,5,5,5,5,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,5,4,5,4,2,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,1,2,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",4,4,3,I identify as an activist.|I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.,2027,,Woman,Petitions,Donations|Data|Friends|Petitions,0,0,,0,,Informed Consent,Instructions|Petitions - Change
2025-11-29 17:33:54,2025-11-29 17:35:37,IP Address,100,103,TRUE,2025-11-29 17:35:38,R_5sZt6BANuzSk4Kb,anonymous,EN,,5,5,5,2,4,1,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,5,4,2,2,4,2,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,1,1,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,3,5,I identify as an activist.|I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.,2028,,Woman,Petitions,Data|Donations|Friends|Petitions,0,0,,0,,Informed Consent,Instructions|Donations - Change
2025-11-29 17:42:23,2025-11-29 18:01:40,IP Address,100,1156,TRUE,2025-11-29 18:01:40,R_3qF6dASYXv9iQGd,anonymous,EN,TRUE,2,2,1,2,2,1,3,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,4,3,3,3,4,2,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",3,3,,I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.|I identify as an activist.,2026,,Man,Petitions,Petitions|Friends|Data|Donations,0,0,,0.125,QID20,Informed Consent,Instructions|Petitions - Sustain
2025-11-23 11:08:12,2025-11-23 11:08:48,IP Address,35,35,FALSE,2025-11-30 11:08:51,R_12NK98NSFDZ64mJ,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-23 12:14:59,2025-11-23 12:15:16,IP Address,35,16,FALSE,2025-11-30 12:15:20,R_7VkojS4YRaKV1mx,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Change
2025-11-23 18:43:52,2025-11-23 18:47:10,IP Address,53,197,FALSE,2025-11-30 18:47:15,R_3ZBl59vfFHOjLJ7,anonymous,EN,,4,5,4,1,,,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,3,5,5,5,5,5,3,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-23 18:54:55,2025-11-23 18:57:55,IP Address,82,180,FALSE,2025-11-30 18:57:57,R_5eRnxSnKN0Lpqa0,anonymous,EN,,2,4,4,,,,1,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,,4,4,,,2,4,2,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",2,,,I identify as an activist.|I pay close attention to public issues on campus or in the news.|I am very civically engaged with my community.,2028,,Woman,,,0,0,,0.16666666666666700,QID20,Informed Consent,Instructions|Petitions - Change
2025-11-23 20:13:41,2025-11-23 20:13:48,IP Address,35,6,FALSE,2025-11-30 20:13:57,R_5Cl5qbBFE56xcOd,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-24 08:39:11,2025-11-24 08:39:26,IP Address,35,15,FALSE,2025-12-01 08:39:27,R_5ITvPnCsqJVEglb,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-24 14:39:28,2025-11-24 14:39:32,IP Address,35,4,FALSE,2025-12-01 14:39:33,R_5VkYy92cYTyVtwA,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-24 14:39:42,2025-11-24 14:39:48,IP Address,6,5,FALSE,2025-12-01 14:39:49,R_5sBscEiE016Khsl,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Change
2025-11-24 17:08:15,2025-11-24 17:08:19,IP Address,35,4,FALSE,2025-12-01 17:08:22,R_1M1bPjvIfWSh3Oh,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-24 18:30:18,2025-11-24 18:32:17,IP Address,82,119,FALSE,2025-12-01 18:32:19,R_77NzTVwy7UqfxBs,anonymous,EN,,2,,,3,2,3,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,4,4,4,2,5,4,,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,1,,"In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",5,2,,I am very civically engaged with my community.|I identify as an activist.|I pay close attention to public issues on campus or in the news.,2028,,Man,,,0,0,,0,,Informed Consent,Instructions|Donations - Change
2025-11-24 19:35:58,2025-11-24 19:37:01,IP Address,35,63,FALSE,2025-12-01 19:37:04,R_3FevbrHEmulYaGd,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Change
2025-11-24 19:17:41,2025-11-24 19:37:03,IP Address,6,1162,FALSE,2025-12-01 19:37:09,R_1qlqqQKZeZ35VCD,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-12-01 19:56:42,2025-12-01 19:58:53,IP Address,100,130,TRUE,2025-12-01 19:58:54,R_5OIlTyf1X9oLCgE,anonymous,EN,,,,,,,,5,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,2,2,3,3,2,3,2,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",3,2,2,I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.|I identify as an activist.,2027,,Woman,Petitions,Donations|Petitions|Data|Friends,0,0,,0.125,QID20,Informed Consent,Instructions|Petitions - Sustain
2025-12-01 20:30:04,2025-12-01 20:33:18,IP Address,100,194,TRUE,2025-12-01 20:33:19,R_5v334L6OScwhUb0,anonymous,EN,,2,2,2,,,,3,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,2,2,2,,2,2,3,2,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",,,1,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",4,,,I identify as an activist.|I am very civically engaged with my community.|I pay close attention to public issues on campus or in the news.,2029,,Man,Donations,Friends|Donations|Data|Petitions,0,0,,0,,Informed Consent,Instructions|Donations - Change
2025-11-24 23:48:45,2025-11-25 01:09:58,IP Address,35,4873,FALSE,2025-12-02 01:10:06,R_6r8qJ816FguFaY9,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Change
2025-11-25 09:05:55,2025-11-25 09:06:06,IP Address,6,10,FALSE,2025-12-02 09:06:18,R_3iDAVq4lVXScp24,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-25 11:29:10,2025-11-25 11:36:00,IP Address,6,409,FALSE,2025-12-02 11:36:03,R_71ZckTP5XLmdpZk,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Change
2025-11-25 12:00:34,2025-11-25 12:00:37,IP Address,6,3,FALSE,2025-12-02 12:00:38,R_72T1jyJ8Ovr1h4d,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-25 13:55:52,2025-11-25 13:56:10,IP Address,35,18,FALSE,2025-12-02 13:56:16,R_5g6H1q4n0q7Dw8y,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Petitions - Sustain
2025-11-25 13:18:35,2025-11-25 19:15:52,IP Address,82,21436,FALSE,2025-12-02 19:15:54,R_7uDI2CuFanleaLc,anonymous,EN,,5,5,4,2,3,3,4,Sign an online petition you agree with in the next month|Sign an online petition you agree with if reading it takes less than thirty seconds.|Sign an online petition you agree with if you must click a confirmation link sent to your email.|Donate a few dollars to a cause you support in the next 7 days.|Donate a few dollars to a cause you support if payment is possible through a phone app.|Donate a few dollars to a cause you support if you need to open a phone payment app and complete a security screening.|Look for small opportunities to help others this week.,5,5,5,4,4,5,2,5,"One signature contributes meaningfully to petition goals.|Signing an online petition is easy to do.|Petitions can help issues gain attention.|Even a $1 donation contributes meaningfully to organization goals.|Donating a few dollars is easy to do.|Small donations can help fund change.|Meaningful change happens only through large, high-impact efforts.|Small, everyday actions have a meaningful impact.",2,1,,"In the past 30 days, how many times did you donate $1 to $5 to a cause you support?|In the past 30 days, how many online petitions did you sign?|In the past 30 days, how many times did you donate more than $5 to a cause you support?",5,2,2,I pay close attention to public issues on campus or in the news.|I identify as an activist.|I am very civically engaged with my community.,2026,,Woman,,,0,0,,0,,Informed Consent,Instructions|Donations - Sustain
2025-11-26 02:07:32,2025-11-26 02:08:57,IP Address,35,85,FALSE,2025-12-03 02:09:02,R_32cgHUltdnAEPiQ,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,Informed Consent,Instructions|Donations - Change
